Sentiment	SentimentID	date	SentimentText
4	1468699219	Tue Apr 07 03:14:14 PDT 2009	LIstening to Eminem's new song WE MADE YOU 
4	1468699236	Tue Apr 07 03:14:14 PDT 2009	@IncomeDiscovery Thanks for the retweet! 
4	1468699279	Tue Apr 07 03:14:16 PDT 2009	"Helping a friend on a IDP system and learning it, myself "
4	1468699324	Tue Apr 07 03:14:17 PDT 2009	@Ezsther gefeliciteerd! 
4	1468699408	Tue Apr 07 03:14:18 PDT 2009	"@aussie_ali oh yeah, it just about doubled this week.. I did it though! Am now writing for http://connect2mums.ning.com/ "
4	1468699504	Tue Apr 07 03:14:21 PDT 2009	"@r2r0 Amen, brotha. Take it easy dude and don't use any device which has an ip-address. "
4	1468699618	Tue Apr 07 03:14:23 PDT 2009	skateboarder snowboarder breakdancer surfer NASA person               then ill be famous
4	1468699631	Tue Apr 07 03:14:24 PDT 2009	@ekirsopp thanking you 
4	1468699634	Tue Apr 07 03:14:24 PDT 2009	Designing a promotional pieces for an 80/90s old school music night... just finished my youtube inspiration playlist...  brilliance...
4	1468699662	Tue Apr 07 03:14:25 PDT 2009	@LittlePearls did you mean the forget-me-not skirt? I saw that too! Very tempted... 
4	1468699672	Tue Apr 07 03:14:25 PDT 2009	"Children are like sponges, they soak up all the love you give but with just one squeeze you get it all back  xx."
4	1468699718	Tue Apr 07 03:14:26 PDT 2009	Helloo !! How are we? 
4	1468699772	Tue Apr 07 03:14:27 PDT 2009	"@erikvb no fluke, was down for over 5 mins but is back now and responding fast "
4	1468699785	Tue Apr 07 03:14:28 PDT 2009	Great weather and my snowboard is waiting for me outside  I'm off to the slopes.  Have a great day everyone! 
4	1468699930	Tue Apr 07 03:14:31 PDT 2009	@Topify lol copy and paste 
4	1468699962	Tue Apr 07 03:14:32 PDT 2009	@ArifHanafiah Welcome polka dotty!!!  heee... (loves)
4	1468699967	Tue Apr 07 03:14:31 PDT 2009	"...on my 1st cup of coffee, good to be alive "
4	1468699974	Tue Apr 07 03:14:32 PDT 2009	@HorrorHaven Good morning to you 
4	1468699979	Tue Apr 07 03:14:32 PDT 2009	@tonirebekah hahah im great toniiiii 
4	1468700058	Tue Apr 07 03:14:33 PDT 2009	@mileycyrus wow that's weird. Its only 8pm here in Australia. you should come here soon  we're ahead in time 
4	1468700152	Tue Apr 07 03:14:35 PDT 2009	@mileycyrus Good morning Miley! I hope you have a great day 
4	1468700162	Tue Apr 07 03:14:36 PDT 2009	Playing the guitar...hallelujah 
4	1468700179	Tue Apr 07 03:14:37 PDT 2009	@barrysnedden I presume you got enough reminders 'bout that appointment  
4	1468700188	Tue Apr 07 03:14:37 PDT 2009	@bkenny congratulations!! champers at lunch!! 
4	1468700235	Tue Apr 07 03:14:37 PDT 2009	@Mumsontop it is with penguin. you want to review it? 
4	1468700243	Tue Apr 07 03:14:38 PDT 2009	@mileycyrus good morning Miley 
4	1468700250	Tue Apr 07 03:14:38 PDT 2009	@ rustyrockets what special treat is in store for all us hammersmith people who found out wen we got to the hammersmith on 13/02?! 
4	1468700261	Tue Apr 07 03:14:38 PDT 2009	actully braces seem to be unpainful xD there just painful the first days but then you'll get used to them 
4	1468700267	Tue Apr 07 03:14:38 PDT 2009	Love how my sister thinks she's Miley Cyrus or Taylor Swift 
4	1468700276	Tue Apr 07 03:14:39 PDT 2009	Finished my first shift and doors are opening already! 
4	1468700407	Tue Apr 07 03:14:41 PDT 2009	"@briankelly - Count me in. Oh, you already did. "
4	1468700438	Tue Apr 07 03:14:42 PDT 2009	@CHouttave requests? 
4	1468700462	Tue Apr 07 03:14:42 PDT 2009	@billgates Ultimate of couse 
4	1468700475	Tue Apr 07 03:14:43 PDT 2009	Cock Rings Galore http://www.sexyfun.co.uk/blog/cock-rings-galore/ just did a new post on SexyFun.co.uk blog 
4	1468711163	Tue Apr 07 03:18:27 PDT 2009	@xfmrich Thanks mate. That was WELL SEXY!  XXX
4	1468711211	Tue Apr 07 03:18:28 PDT 2009	@minimynimoo sounds all too familiar 
4	1468711344	Tue Apr 07 03:18:31 PDT 2009	"@jelenasays yep  est website ever, i watched all of supernatural season 3 yesterday x] are you going to FOH on the 17th?"
4	1468711422	Tue Apr 07 03:18:33 PDT 2009	@rebekaahh they taste like hurting 
4	1468711472	Tue Apr 07 03:18:34 PDT 2009	finished cooking my first own cook meal  haha ..achievement 
4	1468711523	Tue Apr 07 03:18:36 PDT 2009	Cock Shot http://tr.im/imUt super funny 
4	1468711537	Tue Apr 07 03:18:36 PDT 2009	Nothing quite like finding good amp settings from a solid state amp 
4	1468711541	Tue Apr 07 03:18:36 PDT 2009	eating my sisters biscuits  LOL
4	1468711551	Tue Apr 07 03:18:36 PDT 2009	@therajman haha! nice find. 
4	1468711556	Tue Apr 07 03:18:36 PDT 2009	@mileycyrus Why did you wake up at 3 am??  
4	1468711571	Tue Apr 07 03:18:36 PDT 2009	@peterschloss I'm afraid you're not the target group 
4	1468711576	Tue Apr 07 03:18:36 PDT 2009	"And no, Tuesday's not over yet - not by a long-shot! Have a good evening ahead "
4	1468711627	Tue Apr 07 03:18:38 PDT 2009	Just booked 2 weeks in Zante!  Yay! 
4	1468711682	Tue Apr 07 03:18:38 PDT 2009	@seanpaull good morning  umm maybe it's still fidely but i like it atm
4	1468711696	Tue Apr 07 03:18:39 PDT 2009	@imogenheap I'm so excited for the new album! and btw...today is my birthday! Yay 25!  Cheers!
4	1468711716	Tue Apr 07 03:18:39 PDT 2009	@meli_beli I know! those were the good old days! .. we should all have a spoons reunion! haha 
4	1468711719	Tue Apr 07 03:18:39 PDT 2009	@yiiee it was a hot one at the desk for me too 
4	1468711757	Tue Apr 07 03:18:40 PDT 2009	visitin some buddies 
4	1468711843	Tue Apr 07 03:18:41 PDT 2009	@The_Roo lalalala i miss you 
4	1468711897	Tue Apr 07 03:18:43 PDT 2009	@BeccaLorna @xcatrinx heyy you know those paintings of mcr you've done and the dougie one what are they called? haha 
4	1468711950	Tue Apr 07 03:18:44 PDT 2009	@smiley1210 http://www.youtube.com/watch?v=vr1ToH5Zr0o  thank you very much!!!
4	1468711959	Tue Apr 07 03:18:45 PDT 2009	im still use this eve! you not alone!  x
4	1468711980	Tue Apr 07 03:18:45 PDT 2009	@redalexred i should hope not 
4	1468712026	Tue Apr 07 03:18:46 PDT 2009	"@duskyazure Cool, see its all coming together for you. It'll be over before you know it. "
4	1468712114	Tue Apr 07 03:18:48 PDT 2009	@steph_WPD hello  what does WPD stand for... may I ask? xox
4	1468712146	Tue Apr 07 03:18:48 PDT 2009	@JustEatBE mailen 
4	1468712213	Tue Apr 07 03:18:50 PDT 2009	"Going to a health inspection tomorrow. Employer wants to know if I'm fit for the job. I've been working here for, what, 4 months? Ha ha. "
4	1468712268	Tue Apr 07 03:18:51 PDT 2009	@sophiestication Fairly similar to my setup; 24&quot; iMac is a great machine. You missed out on the &quot;pic of my desk&quot; meme a while back. 
4	1468712321	Tue Apr 07 03:18:52 PDT 2009	@yellowdoglove 
4	1468712354	Tue Apr 07 03:18:53 PDT 2009	10 days til new Pushing Daisies 
4	1468712364	Tue Apr 07 03:18:53 PDT 2009	@karynromeis I agree totally- Good session. Liked your point on corporate trainers knowing &amp;understanding learning &amp; therefore commented 
4	1468712388	Tue Apr 07 03:18:54 PDT 2009	@bradiewebbstack ;o not the jelly beans! my all time favourite. Share? 
4	1468712438	Tue Apr 07 03:18:54 PDT 2009	dunno wat made her share her past with her colleague but glad she did... 
4	1468712479	Tue Apr 07 03:18:55 PDT 2009	Got work experience at radio 1 thanks to @sra and ben cooper 
4	1468712501	Tue Apr 07 03:18:56 PDT 2009	@ihealth many thanks for the mention of Podcasters Emporium 
4	1468712532	Tue Apr 07 03:18:56 PDT 2009	"@eveforhermcr_xx Hahaha that's so sad, poor mom! Have you seen Coraline? Ahh I really want to meet Lyn-Z she's great "
4	1468712547	Tue Apr 07 03:18:57 PDT 2009	"@sbtourist Hehe, I was going to say yesterday that twitter should have used erlang instead of scala. I will say it now instead. "
4	1468712561	Tue Apr 07 03:18:57 PDT 2009	@tommcfly it's the best one 
4	1468712569	Tue Apr 07 03:18:57 PDT 2009	starting to wonder if you guys with jobs prioritize tweeting over work 
4	1468712579	Tue Apr 07 03:18:58 PDT 2009	@berryanarchy Thanks so much! 
4	1468712593	Tue Apr 07 03:18:58 PDT 2009	doesnt like too expensive premium content 
4	1468712613	Tue Apr 07 03:18:58 PDT 2009	@LadyErlynne aren't you older than me? 
4	1468712733	Tue Apr 07 03:19:01 PDT 2009	@CapeTown ...and Cape Town station... 
4	1468712754	Tue Apr 07 03:19:02 PDT 2009	i got the twilight 2-disc special edition yesturday woooooooo!  ROFL.
4	1468712776	Tue Apr 07 03:19:02 PDT 2009	ooh more followers 
4	1468712805	Tue Apr 07 03:19:04 PDT 2009	"Just got home, I got new creative headphone ! "
4	1468712817	Tue Apr 07 03:19:03 PDT 2009	"@Stewie_Griffin_ I too, like to flirt.  I have been distracted! I apologize for not tweeting daily. &lt;3"
4	1468712859	Tue Apr 07 03:19:04 PDT 2009	"@inkgypsy I was referring to tweetdeck, I was thinking of trying it, let me know what you think "
4	1468712879	Tue Apr 07 03:19:04 PDT 2009	@hunteremily NO :O inform me more of these jelly beans  please
4	1468712919	Tue Apr 07 03:19:06 PDT 2009	@mullahadi r u in love with a co-worker? 
4	1468712921	Tue Apr 07 03:19:05 PDT 2009	@bethanie which is distracting me from getting engrossed in more Babylon 5 (and dreaming for a model of the station itself) 
4	1468712924	Tue Apr 07 03:19:05 PDT 2009	GOING OUT TO DINNER WITH MY BEST FRIEND  why wont my myspace work?
4	1468712935	Tue Apr 07 03:19:05 PDT 2009	All my siblings loved my cookies! I'm so glad. Even my picky mom and my old man liked them! 
4	1468712962	Tue Apr 07 03:19:06 PDT 2009	@venustweets hello.. where've you been? Tweeting somewhere else? 
4	1468713001	Tue Apr 07 03:19:07 PDT 2009	Everyone Has Got Subbed By Someone Good! Laura=Billie Amber=Louise Neesey=Me 
4	1468713027	Tue Apr 07 03:19:07 PDT 2009	@LisaGoldfish or just join aquarena  then we can go classes together!
4	1468713040	Tue Apr 07 03:19:08 PDT 2009	"@james_a_hart oops, sorry @dsussman, you're great, it's @davesussman that's a waster "
4	1468713046	Tue Apr 07 03:19:08 PDT 2009	@horrorhannah Very similar then. I did Broadcast and Multimedia Tech. I specialised in playing on the internet and not going to lectures. 
4	1468713052	Tue Apr 07 03:19:09 PDT 2009	"@dharmacharya nice to see you again my friend, I've got some extra time again and I WILL do the review for your books "
4	1468713099	Tue Apr 07 03:19:10 PDT 2009	@RyanSeacrest what is her favorite color 
4	1468713186	Tue Apr 07 03:19:11 PDT 2009	"@andrewmaier thanks for your Webjam review, it's appreciated a lot! "
4	1468713228	Tue Apr 07 03:19:12 PDT 2009	@bradiewebbstack do you like lollipops? because i think i will get you a giant lollipop at sway sway tour 
4	1468713242	Tue Apr 07 03:19:12 PDT 2009	"http://www.youtube.com/watch?v=cnbmM_i5KEA video of the fountian, this video i made my self. "
4	1468713267	Tue Apr 07 03:19:13 PDT 2009	@gbazz I used to love watching that  I even ate Nutri-Grain for a while but nothing happened 
4	1468713281	Tue Apr 07 03:19:13 PDT 2009	Last night was great want to go again 
4	1468713350	Tue Apr 07 03:19:14 PDT 2009	U may need 2adjust the volume on the video player window. I just did &amp; now I got sound  Re: @LeGonz: @jroq Chikos! Wish there was sound.
4	1468713429	Tue Apr 07 03:19:16 PDT 2009	@cindyscottday That's the other side of Rochester. We won't get that much on my side of the city.  We're East of Rochester.
4	1468713430	Tue Apr 07 03:19:16 PDT 2009	feels like eating cookies and cream ice cream on a cold night like tonight 
4	1468713489	Tue Apr 07 03:19:17 PDT 2009	"time to start my day! away to have breakfast + get ready + then get the train, see ya! "
4	1468713535	Tue Apr 07 03:19:18 PDT 2009	@susanhutchinson Oh...and I live in MN...but I am from MI.  Upper part...not even part of the hand. 
4	1468713545	Tue Apr 07 03:19:19 PDT 2009	One Tree Hill 
4	1468713549	Tue Apr 07 03:19:19 PDT 2009	@bradiewebbstack hahaa yay lets party 
4	1468713592	Tue Apr 07 03:19:20 PDT 2009	"@therealdemi aww, that's so cute.  You know at first I thought I wasn't talking to the real Demi, cause many girls pretend, now I know "
4	1468713600	Tue Apr 07 03:19:20 PDT 2009	i have found a method to do 50 things at the same time 
4	1468713672	Tue Apr 07 03:19:22 PDT 2009	@Midgley  acting stuff ? re : Jenni- now I understand 
4	1468713679	Tue Apr 07 03:19:23 PDT 2009	Is excited for New York in 23weeks  YAY!
4	1468713727	Tue Apr 07 03:19:23 PDT 2009	"He said the way my blue eyes shine, put those georgia stars to shame at night.. ok my eyes are green. but whatevre "
4	1468713745	Tue Apr 07 03:19:24 PDT 2009	@Prokofy The comment your blog would not allow - http://pastebin.ca/1384785 - Do tell me if i'm banned 
4	1468713750	Tue Apr 07 03:19:24 PDT 2009	"totally tired. a great feeling that today's gonna be amazing. with lot of laugh  luv u, yay ?"
4	1468713755	Tue Apr 07 03:19:24 PDT 2009	@jonathanhaslett THANKS! 
4	1468713834	Tue Apr 07 03:19:26 PDT 2009	"Just had an awesome day surfing, relaxing, eating good food with my lovely lady liz. Now dinner and movie  one of the best days ever."
4	1468713835	Tue Apr 07 03:19:26 PDT 2009	Ok yeah I like the new black eyed peas song 
4	1468714001	Tue Apr 07 03:19:30 PDT 2009	Ooouuhh... Good morning! Wie warm es heute ist! 
4	1468714008	Tue Apr 07 03:19:30 PDT 2009	listening to mcfly  cant wait for the bloody holidays!
4	1468714010	Tue Apr 07 03:19:30 PDT 2009	@normkalin ag no man go away! or send sum over..... 
4	1468714022	Tue Apr 07 03:19:30 PDT 2009	@Amaninazaini  why hello thar.
4	1468714043	Tue Apr 07 03:19:30 PDT 2009	"@dancermegz Helloooo Megan,, Hope your having a good easter  xoxo"
4	1468714087	Tue Apr 07 03:19:32 PDT 2009	@dianecb did it work out now?else you could try the 100% workable solution by buying it directly at o2 shops... 
4	1468714181	Tue Apr 07 03:19:34 PDT 2009	@iCoopers You tease  But thank you 
4	1468714246	Tue Apr 07 03:19:35 PDT 2009	@DianeSunnyCoast Sure was Guy was pretty good too wasnt he 
4	1468714275	Tue Apr 07 03:19:36 PDT 2009	@Yiao - Feel free to mail the plans  Might help me shorten my document :-P
4	1468714310	Tue Apr 07 03:19:36 PDT 2009	@dougiemcfly HEEEY wat are ur dogs called?? how many ya got???    
4	1468714314	Tue Apr 07 03:19:37 PDT 2009	@escribitionist I am very surprised b/c i heard it from my senior who is not use twitter. 
4	1468714337	Tue Apr 07 03:19:37 PDT 2009	Lets clean our air  http://www.ted.com/index.php/talks/kamal_meattle_on_how_to_grow_your_own_fresh_air.html (via @addthis)
4	1468714357	Tue Apr 07 03:19:38 PDT 2009	@bebiv good morning 
4	1468714360	Tue Apr 07 03:19:38 PDT 2009	@andyclemmensen oh my lordy do i envy you 
4	1468714400	Tue Apr 07 03:19:38 PDT 2009	Cleaning up my room before going to watch Twilight in the cinema one last time...ok I'll watch Everybody Loves Raymond first 
4	1468714411	Tue Apr 07 03:19:39 PDT 2009	"doom doom doom doom, I want  you here in gloom. Lets get depressed together, I wanna cry forever...   Vengadoomchicks! "
4	1468714523	Tue Apr 07 03:19:40 PDT 2009	"sorting out my bag for beccas, getting the 10 to 12 bus "
4	1468724303	Tue Apr 07 03:23:04 PDT 2009	@beckiowen goooon satans tonight?? lostprophets are playing reading 
4	1468724368	Tue Apr 07 03:23:04 PDT 2009	Every day is another day for you to start over...Good Morning 
4	1468724398	Tue Apr 07 03:23:05 PDT 2009	reli bord just chliin wiv me cuzins lol   MSN too !
4	1468724494	Tue Apr 07 03:23:08 PDT 2009	@MissNixs lol - good luck ... keeping my fingers crossed for you that you did! 
4	1468724505	Tue Apr 07 03:23:08 PDT 2009	im on 46 followers 
4	1468724536	Tue Apr 07 03:23:09 PDT 2009	@kadence987 Kade!! ur my fav radio host!! keep doin what ur doin!! ur the coolest dude!! 
4	1468724623	Tue Apr 07 03:23:10 PDT 2009	"The Downtown Fiction Live Chat= Amazingness  They Are Abs. Amazing and My Life, I Love Cameron David and Eric &lt;3"
4	1468724624	Tue Apr 07 03:23:11 PDT 2009	"Inot sure,but think possibly may want the new eeepc 9&quot; if it comes with a touch screen, but I don't like pointer thingys (tech term that "
4	1468724656	Tue Apr 07 03:23:11 PDT 2009	will go out.  http://plurk.com/p/n13ou
4	1468724733	Tue Apr 07 03:23:13 PDT 2009	"@childsi  thanks, hope your meeting goes well "
4	1468724783	Tue Apr 07 03:23:13 PDT 2009	"@DrChristopher  Nope ...no other way at all, once realized your world isn't just an oyster....its a dozen done the way you like ...lol "
4	1468724864	Tue Apr 07 03:23:15 PDT 2009	@julesRGB Nice! Got your postcard this morning too! 
4	1468724895	Tue Apr 07 03:23:16 PDT 2009	@TdMPhotography After winning the #galvinstwitpic comp yesterday I'm going to enter this one for sure 
4	1468725061	Tue Apr 07 03:23:20 PDT 2009	@mikeewth gaahaha (: around my house. My neighbors are nederlands and from germany and america! All bbules. She met a new &quot;guy&quot; dog 
4	1468725066	Tue Apr 07 03:23:19 PDT 2009	You must live in or near Leeds and be willing to help out if required but it's not expected. Message me with why I should choose you 
4	1468725072	Tue Apr 07 03:23:20 PDT 2009	@belladonna20 morning you *slurps coffee* 
4	1468725090	Tue Apr 07 03:23:20 PDT 2009	"Hey everyone, go follow @woodwindguy24 because he is a pretty cool guy "
4	1468725197	Tue Apr 07 03:23:22 PDT 2009	I seem to have developed a weird non itchy rash........just call me &quot;blotchy&quot;  
4	1468725272	Tue Apr 07 03:23:24 PDT 2009	@cheesecakex heyy I was listening to the beatles too 
4	1468725288	Tue Apr 07 03:23:25 PDT 2009	good workout...now getting ready for work! aother long day  enjoy everyone!!
4	1468725315	Tue Apr 07 03:23:26 PDT 2009	"@Matthew_Day I put the hours in just couldn't get my weight down enough, they wanted me at 7 stone! House chores today! "
4	1468725332	Tue Apr 07 03:23:26 PDT 2009	I am having lunch at a fast food place today  yay...then boring afternoon :/
4	1468725356	Tue Apr 07 03:23:26 PDT 2009	"@Jeroen_R Thank you, sir! "
4	1468725358	Tue Apr 07 03:23:26 PDT 2009	"Selling DILDO in a box: Ok so backup only was not enough for you pussys, HERE, have some credit cards too  You.. http://tinyurl.com/ca2ecn"
4	1468725399	Tue Apr 07 03:23:27 PDT 2009	@maadonna I've found writing is easier when just vaguely tipsy 
4	1468725445	Tue Apr 07 03:23:29 PDT 2009	Good morning 
4	1468725481	Tue Apr 07 03:23:29 PDT 2009	"@ Airport in Frankfurt... love the weather, love the planes  I'm a Freak^^"
4	1468725483	Tue Apr 07 03:23:29 PDT 2009	"I like penis: Ok so backup only was not enough for you pussys, HERE, have some credit cards too  You know, it'.. http://tinyurl.com/d356b3"
4	1468725485	Tue Apr 07 03:23:29 PDT 2009	"@mileycyrus how much time did you sleep? how are you? have a nice day, miley  xx"
4	1468725641	Tue Apr 07 03:23:33 PDT 2009	"dont forget to pick up three cd's today! Emerson Drive, Rascal Flatts and Jason Aldean "
4	1468725689	Tue Apr 07 03:23:33 PDT 2009	@Joel_Wigley only if they are chocolate ones 
4	1468725690	Tue Apr 07 03:23:34 PDT 2009	@rustyrockets Russ How you feeling today? Loved? 
4	1468725807	Tue Apr 07 03:23:36 PDT 2009	@caseycharlton thanks! I am on my guard 
4	1468725895	Tue Apr 07 03:23:37 PDT 2009	"@KatiePorrello, i think i burned out on harry potter, but you never know.  "
4	1468726105	Tue Apr 07 03:23:42 PDT 2009	@tommcfly Eclipse is awesome  *-*
4	1468726154	Tue Apr 07 03:23:43 PDT 2009	"@cadelofficial http://twitpic.com/2y7pl - Yuck, lovely in Canberra   Good luck today."
4	1468726249	Tue Apr 07 03:23:46 PDT 2009	@bradiewebbstack thank jodie for your newfound amazing spelling 
4	1468726315	Tue Apr 07 03:23:46 PDT 2009	@TreoBenny So ur not a mac fan like @Renato71 
4	1468726337	Tue Apr 07 03:23:47 PDT 2009	is getting used to this twitter stuff 
4	1468726361	Tue Apr 07 03:23:47 PDT 2009	Update to the free Easter Baskets in Chicago: http://is.gd/raOd This is an awesome idea 
4	1468726389	Tue Apr 07 03:23:48 PDT 2009	"just got myself an iphone  will transfer provider in 10 days, so no fun till then"
4	1468726416	Tue Apr 07 03:23:49 PDT 2009	@SexyWhispers Yes.  http://twitter.com/SexyWhispers/status/1468183212
4	1468726417	Tue Apr 07 03:23:49 PDT 2009	@ddbenson you're getting some serious airtime here at the #cloudforce conference. How's your headset? 
4	1468726453	Tue Apr 07 03:23:50 PDT 2009	@tommcfly oh dear  why can't i be in england :'( i'm 'stuck' in australia.
4	1468726550	Tue Apr 07 03:23:52 PDT 2009	@javashri My company is on firing spree. If I get lessons from the Indian Govt. I am sure I will be fired. 
4	1468726560	Tue Apr 07 03:23:52 PDT 2009	@gee_lo is it paid? i was made redundant two weeks ago and need a job big time. 
4	1468726749	Tue Apr 07 03:23:56 PDT 2009	"@indica Stop checking Ranil out  Sick, wanted to be there. Say hello to Sanjaya for me."
4	1468726752	Tue Apr 07 03:23:57 PDT 2009	@psychemedia re:invisible support-been thinking similar for UoP-key thing to make it worthwhile/work is critical mass in 1 place though 
4	1468726758	Tue Apr 07 03:23:56 PDT 2009	Watching the steam trains go back and forth in Ravenglass - sunny! 
4	1468726829	Tue Apr 07 03:23:58 PDT 2009	"@Zewdy nothings new sweets, just exams. ugh.but in the next month, new hairdo and Beyonce's concert  eek im so excited. anchis my dear? "
4	1468726909	Tue Apr 07 03:24:00 PDT 2009	@susanstn I will write a blog post about it today 
4	1468726941	Tue Apr 07 03:24:00 PDT 2009	@cathyjh the moss wall  (i want one) and the black board. hehehe i would like to say i drew the shark but i didnt. *evil laugh*
4	1468726952	Tue Apr 07 03:24:01 PDT 2009	"Rascal Flatts - Unstoppable!  BUY IT TODAY! Buy 1, or 2, or maybe even 10! You'll love it, I promise  &lt;3"
4	1468726992	Tue Apr 07 03:24:01 PDT 2009	@Rockout2night  Hola Scott! Saw you'd like to learn Spanish! Lets us help by teaching you a word a day 
4	1468727036	Tue Apr 07 03:24:02 PDT 2009	Can't wait for the Star Wars marathon now! I have the best friends EVER 
4	1468727082	Tue Apr 07 03:24:03 PDT 2009	@sigurdmagnusson but gastropubs do such good food 
4	1468727109	Tue Apr 07 03:24:04 PDT 2009	"Good morning  And to think I was  worried about another 30th birthday, nah, its a cinch xx"
4	1468727114	Tue Apr 07 03:24:04 PDT 2009	One kick ass night. A lot of fun. Time to knock out. 
4	1468727141	Tue Apr 07 03:24:04 PDT 2009	@dww84 oh - am I overloading?? lol ... sorry .... am liking what ppl have to say tonight  How's you?
4	1468727199	Tue Apr 07 03:24:05 PDT 2009	@JoeMcIntyre welcome on board  have fun tweeting :o) ? http://blip.fm/~3xbq1
4	1468727260	Tue Apr 07 03:24:07 PDT 2009	I think a new rule will be applied on journalist around the world. Attend events with bear feet only 
4	1468727281	Tue Apr 07 03:24:07 PDT 2009	"@Whatleydude Glad you like it, looking forward to your one. "
4	1468727373	Tue Apr 07 03:24:10 PDT 2009	@ColinBowen I thought you were going to sleep ?! 
4	1468727380	Tue Apr 07 03:24:10 PDT 2009	I'm now a fan of David Archuleta. I regret not watching American Idol Season 7. Oh well... 
4	1468727543	Tue Apr 07 03:24:13 PDT 2009	"@MarisRelins vai tie�?m long tale, nevis long tail? "
4	1468727641	Tue Apr 07 03:24:15 PDT 2009	@DavidWaldock Correct! I'll buy you some drinks on Friday 
4	1468727658	Tue Apr 07 03:24:16 PDT 2009	@oconel Okay but tired - got home late from a fun dinner  Going outside in a bit to go shop and hopefully wake up some more... How's you??
4	1468727669	Tue Apr 07 03:24:16 PDT 2009	@NickWilson have you seen this list of Science places? http://bit.ly/slscience link there to SLHealthy wiki as well 
4	1468727692	Tue Apr 07 03:24:17 PDT 2009	...you got to love the Gispy Kings... 
4	1468727720	Tue Apr 07 03:24:17 PDT 2009	"@HelenOster No no. I'm not ordering anything from Adorama, the Adorama I was talking about was a photo print shop in my city "
4	1468727722	Tue Apr 07 03:24:18 PDT 2009	God is a JD with a splash of cola and plenty of ice 
4	1468727741	Tue Apr 07 03:24:18 PDT 2009	Battlefield Heroes is just awesome! 
4	1468727810	Tue Apr 07 03:24:20 PDT 2009	@Nictos Can I see your photos of cherry blossoms? 
4	1468727814	Tue Apr 07 03:24:20 PDT 2009	"today I've got b-day  yay I wish, that some celebrities wish me happy b-day xP haa xD it'll never happen ... [yep I say it again ]"
4	1468727889	Tue Apr 07 03:24:21 PDT 2009	@georginaaaaahxo ermmmm.. hi  todayy you clearly need to speak to meee i see the statussss booob 
4	1468727918	Tue Apr 07 03:24:22 PDT 2009	"going to school, then working out, calendario for italiano, then uconn gamee  good luckk girliiies !"
4	1468728004	Tue Apr 07 03:24:24 PDT 2009	@xCarCrashHearts on friday till monday so plan to do alot of relaxing on the beach 
4	1468728047	Tue Apr 07 03:24:25 PDT 2009	"11 Dayyzzzz Mannn Ishh Emotiinaall Phahaha  ,,, Yesterdayy Was Jokezz We Made Bre Friendzz Phahaha Lyy Jennifer Bffl  x"
4	1468728055	Tue Apr 07 03:24:25 PDT 2009	"@cti97 hei, merci mult. works "
4	1468728108	Tue Apr 07 03:24:25 PDT 2009	"@presentday congratulations, well deserved "
4	1468728164	Tue Apr 07 03:24:27 PDT 2009	is glad my work haven't cottoned on to this yet and banned it!  i hope i haven't spoken too soon!!!!
4	1468728178	Tue Apr 07 03:24:27 PDT 2009	Finally awake 
4	1468728222	Tue Apr 07 03:24:28 PDT 2009	yes i am  ? http://blip.fm/~3xbqe
4	1468728263	Tue Apr 07 03:24:28 PDT 2009	Finally get 'THE HAIR' thing...if you know what i mean 
4	1468728476	Tue Apr 07 03:24:33 PDT 2009	"Cleaned the fridge, now need to cover the shelves. "
4	1468728490	Tue Apr 07 03:24:33 PDT 2009	Mmm I need coffee 
4	1468728520	Tue Apr 07 03:24:34 PDT 2009	"@CoupD_Etat I'll go and listen to it later, then. If you love it so much. "
4	1468728530	Tue Apr 07 03:24:34 PDT 2009	sign out muna me (bye) gutom eh!  [phplurk.com] http://plurk.com/p/n13y7
4	1468728587	Tue Apr 07 03:24:35 PDT 2009	are all ready to meet Rowan + Caitlin for our picnic 
4	1468728597	Tue Apr 07 03:24:36 PDT 2009	@DaMaHug oh yum!!!!!!!!!!!!!     I like your day... 
4	1468728875	Tue Apr 07 03:24:41 PDT 2009	@gblock I try to avoid going through msn.com as much as possible .. live.com is much nicer 
4	1468728917	Tue Apr 07 03:24:43 PDT 2009	Up to my neck in coding the server systems today and will be all week. Lunch at Alfie + Bella's required to ensure max productivity 
4	1468728940	Tue Apr 07 03:24:44 PDT 2009	"@gayadesign yeah i could, so far work haven't really been interested in getting one though. Will have to keep moaning! "
4	1468729033	Tue Apr 07 03:24:45 PDT 2009	Has finally caught up on his sleep  -now I'm all refreshed and geared up for wrecking it again! xD
4	1468729037	Tue Apr 07 03:24:45 PDT 2009	BACK FRM STUDIO!!! HAD SO MUCH FUNNN  WOO HOO
4	1468729067	Tue Apr 07 03:24:45 PDT 2009	@nick_carter hahaha you're talking like you're some old man! And we still want to see a picture of that new haircut! 
4	1468740440	Tue Apr 07 03:28:37 PDT 2009	Hurray! Gf passed her driving test today 
4	1468740467	Tue Apr 07 03:28:37 PDT 2009	I am back from the gym! 
4	1468740482	Tue Apr 07 03:28:37 PDT 2009	Love this website http://dontforgetyourtoothbrush.com/ checkin I'm sorted for my hols - 'Check automtic watring system in greenhse' CHECK 
4	1468740494	Tue Apr 07 03:28:37 PDT 2009	neew on twitter; meeting new people 
4	1468740533	Tue Apr 07 03:28:38 PDT 2009	@lizzie623 hahaha! You're pure filth you are! 
